timestamp,event_id,n_event,callback_id,application_id,service_id,value
2025-03-24 09:58:55.979443,enact,2,required_ram,Application,database,4
2025-03-24 09:58:55.979444,enact,2,required_ram,Application,redis,4
2025-03-24 09:58:55.979446,enact,2,required_ram,Application,etcd,4
2025-03-24 09:58:55.979504,enact,2,required_storage,Application,load_balancer,10
2025-03-24 09:58:55.979507,enact,2,required_storage,Application,frontend,20
2025-03-24 09:58:55.979509,enact,2,required_storage,Application,api,15
2025-03-24 09:58:55.979511,enact,2,required_storage,Application,identity_provider,10
2025-03-24 09:58:55.979513,enact,2,required_storage,Application,database,512
2025-03-24 09:58:55.979514,enact,2,required_storage,Application,redis,10
2025-03-24 09:58:55.979516,enact,2,required_storage,Application,etcd,10
2025-03-24 09:58:55.979559,enact,2,required_gpu,Application,load_balancer,0
2025-03-24 09:58:55.979564,enact,2,required_gpu,Application,frontend,0
2025-03-24 09:58:55.979566,enact,2,required_gpu,Application,api,0
2025-03-24 09:58:55.979568,enact,2,required_gpu,Application,identity_provider,0
2025-03-24 09:58:55.979569,enact,2,required_gpu,Application,database,0
2025-03-24 09:58:55.979570,enact,2,required_gpu,Application,redis,0
2025-03-24 09:58:55.979572,enact,2,required_gpu,Application,etcd,0
2025-03-24 09:58:55.980186,enact,2,placement,Application,load_balancer,public1
2025-03-24 09:58:55.980190,enact,2,placement,Application,frontend,public1
2025-03-24 09:58:55.980192,enact,2,placement,Application,api,private1
2025-03-24 09:58:55.980194,enact,2,placement,Application,identity_provider,private3
2025-03-24 09:58:55.980195,enact,2,placement,Application,database,private5
2025-03-24 09:58:55.980197,enact,2,placement,Application,redis,private3
2025-03-24 09:58:55.980198,enact,2,placement,Application,etcd,private2
2025-03-24 09:58:55.992695,enact,3,service_energy,Application,load_balancer,124.5
2025-03-24 09:58:55.992705,enact,3,service_energy,Application,frontend,99.0
2025-03-24 09:58:55.992707,enact,3,service_energy,Application,api,142.16666666666666
2025-03-24 09:58:55.992710,enact,3,service_energy,Application,identity_provider,147.33333333333334
2025-03-24 09:58:55.992711,enact,3,service_energy,Application,database,226.83333333333334
2025-03-24 09:58:55.992713,enact,3,service_energy,Application,redis,14.666666666666666
2025-03-24 09:58:55.992715,enact,3,service_energy,Application,etcd,7.5
2025-03-24 09:58:55.992833,enact,3,service_emissions,Application,load_balancer,50049.0
2025-03-24 09:58:55.992838,enact,3,service_emissions,Application,frontend,39798.0
2025-03-24 09:58:55.992840,enact,3,service_emissions,Application,api,49189.666666666664
2025-03-24 09:58:55.992843,enact,3,service_emissions,Application,identity_provider,91346.66666666667
2025-03-24 09:58:55.992845,enact,3,service_emissions,Application,database,65781.66666666667
2025-03-24 09:58:55.992846,enact,3,service_emissions,Application,redis,9093.333333333332
2025-03-24 09:58:55.992848,enact,3,service_emissions,Application,etcd,555.0
2025-03-24 09:58:55.992938,enact,3,required_cpu,Application,load_balancer,2
2025-03-24 09:58:55.992941,enact,3,required_cpu,Application,frontend,2
2025-03-24 09:58:55.992942,enact,3,required_cpu,Application,api,2
2025-03-24 09:58:55.992944,enact,3,required_cpu,Application,identity_provider,1
2025-03-24 09:58:55.992945,enact,3,required_cpu,Application,database,2
2025-03-24 09:58:55.992947,enact,3,required_cpu,Application,redis,1
2025-03-24 09:58:55.992948,enact,3,required_cpu,Application,etcd,1
2025-03-24 09:58:55.992994,enact,3,required_ram,Application,load_balancer,4
2025-03-24 09:58:55.992997,enact,3,required_ram,Application,frontend,4
2025-03-24 09:58:55.992999,enact,3,required_ram,Application,api,6
2025-03-24 09:58:55.993001,enact,3,required_ram,Application,identity_provider,4
2025-03-24 09:58:55.993002,enact,3,required_ram,Application,database,4
2025-03-24 09:58:55.993004,enact,3,required_ram,Application,redis,4
2025-03-24 09:58:55.993005,enact,3,required_ram,Application,etcd,4
2025-03-24 09:58:55.993031,enact,3,required_storage,Application,load_balancer,10
2025-03-24 09:58:55.993034,enact,3,required_storage,Application,frontend,20
2025-03-24 09:58:55.993035,enact,3,required_storage,Application,api,15
2025-03-24 09:58:55.993037,enact,3,required_storage,Application,identity_provider,10
2025-03-24 09:58:55.993039,enact,3,required_storage,Application,database,512
2025-03-24 09:58:55.993040,enact,3,required_storage,Application,redis,10
2025-03-24 09:58:55.993042,enact,3,required_storage,Application,etcd,10
2025-03-24 09:58:55.993095,enact,3,required_gpu,Application,load_balancer,0
2025-03-24 09:58:55.993099,enact,3,required_gpu,Application,frontend,0
2025-03-24 09:58:55.993101,enact,3,required_gpu,Application,api,0
2025-03-24 09:58:55.993102,enact,3,required_gpu,Application,identity_provider,0
2025-03-24 09:58:55.993104,enact,3,required_gpu,Application,database,0
2025-03-24 09:58:55.993105,enact,3,required_gpu,Application,redis,0
2025-03-24 09:58:55.993106,enact,3,required_gpu,Application,etcd,0
2025-03-24 09:58:55.993656,enact,3,placement,Application,load_balancer,public1
2025-03-24 09:58:55.993660,enact,3,placement,Application,frontend,public1
2025-03-24 09:58:55.993662,enact,3,placement,Application,api,private1
2025-03-24 09:58:55.993664,enact,3,placement,Application,identity_provider,private3
2025-03-24 09:58:55.993666,enact,3,placement,Application,database,private5
2025-03-24 09:58:55.993668,enact,3,placement,Application,redis,private3
2025-03-24 09:58:55.993669,enact,3,placement,Application,etcd,private2
2025-03-24 09:58:56.006394,enact,4,service_energy,Application,load_balancer,124.5
2025-03-24 09:58:56.006407,enact,4,service_energy,Application,frontend,99.0
2025-03-24 09:58:56.006412,enact,4,service_energy,Application,api,142.16666666666666
2025-03-24 09:58:56.006416,enact,4,service_energy,Application,identity_provider,147.33333333333334
2025-03-24 09:58:56.006418,enact,4,service_energy,Application,database,226.83333333333334
2025-03-24 09:58:56.006419,enact,4,service_energy,Application,redis,14.666666666666666
2025-03-24 09:58:56.006421,enact,4,service_energy,Application,etcd,7.5
2025-03-24 09:58:56.006502,enact,4,service_emissions,Application,load_balancer,50049.0
2025-03-24 09:58:56.006506,enact,4,service_emissions,Application,frontend,39798.0
2025-03-24 09:58:56.006509,enact,4,service_emissions,Application,api,49189.666666666664
2025-03-24 09:58:56.006511,enact,4,service_emissions,Application,identity_provider,91346.66666666667
2025-03-24 09:58:56.006513,enact,4,service_emissions,Application,database,65781.66666666667
2025-03-24 09:58:56.006515,enact,4,service_emissions,Application,redis,9093.333333333332
2025-03-24 09:58:56.006517,enact,4,service_emissions,Application,etcd,555.0
2025-03-24 09:58:56.006668,enact,4,required_cpu,Application,load_balancer,2
2025-03-24 09:58:56.006672,enact,4,required_cpu,Application,frontend,2
2025-03-24 09:58:56.006674,enact,4,required_cpu,Application,api,2
2025-03-24 09:58:56.006676,enact,4,required_cpu,Application,identity_provider,1
2025-03-24 09:58:56.006677,enact,4,required_cpu,Application,database,2
2025-03-24 09:58:56.006679,enact,4,required_cpu,Application,redis,1
2025-03-24 09:58:56.006680,enact,4,required_cpu,Application,etcd,1
2025-03-24 09:58:56.006708,enact,4,required_ram,Application,load_balancer,4
2025-03-24 09:58:56.006709,enact,4,required_ram,Application,frontend,4
2025-03-24 09:58:56.006711,enact,4,required_ram,Application,api,6
2025-03-24 09:58:56.006712,enact,4,required_ram,Application,identity_provider,4
2025-03-24 09:58:56.006714,enact,4,required_ram,Application,database,4
2025-03-24 09:58:56.006715,enact,4,required_ram,Application,redis,4
2025-03-24 09:58:56.006716,enact,4,required_ram,Application,etcd,4
2025-03-24 09:58:56.006740,enact,4,required_storage,Application,load_balancer,10
2025-03-24 09:58:56.006742,enact,4,required_storage,Application,frontend,20
2025-03-24 09:58:56.006743,enact,4,required_storage,Application,api,15
2025-03-24 09:58:56.006745,enact,4,required_storage,Application,identity_provider,10
2025-03-24 09:58:56.006746,enact,4,required_storage,Application,database,512
2025-03-24 09:58:56.006748,enact,4,required_storage,Application,redis,10
2025-03-24 09:58:56.006749,enact,4,required_storage,Application,etcd,10
2025-03-24 09:58:56.006779,enact,4,required_gpu,Application,load_balancer,0
2025-03-24 09:58:56.006780,enact,4,required_gpu,Application,frontend,0
2025-03-24 09:58:56.006782,enact,4,required_gpu,Application,api,0
2025-03-24 09:58:56.006783,enact,4,required_gpu,Application,identity_provider,0
2025-03-24 09:58:56.006785,enact,4,required_gpu,Application,database,0
2025-03-24 09:58:56.006786,enact,4,required_gpu,Application,redis,0
2025-03-24 09:58:56.006788,enact,4,required_gpu,Application,etcd,0
2025-03-24 09:58:56.007684,enact,4,placement,Application,load_balancer,public1
2025-03-24 09:58:56.007688,enact,4,placement,Application,frontend,public1
2025-03-24 09:58:56.007690,enact,4,placement,Application,api,private1
2025-03-24 09:58:56.007692,enact,4,placement,Application,identity_provider,private3
2025-03-24 09:58:56.007693,enact,4,placement,Application,database,private5
2025-03-24 09:58:56.007695,enact,4,placement,Application,redis,private3
2025-03-24 09:58:56.007696,enact,4,placement,Application,etcd,private2
2025-03-24 09:58:56.021304,enact,5,service_energy,Application,load_balancer,124.5
2025-03-24 09:58:56.021316,enact,5,service_energy,Application,frontend,99.0
2025-03-24 09:58:56.021318,enact,5,service_energy,Application,api,142.16666666666666
2025-03-24 09:58:56.021321,enact,5,service_energy,Application,identity_provider,147.33333333333334
2025-03-24 09:58:56.021323,enact,5,service_energy,Application,database,226.83333333333334
2025-03-24 09:58:56.021325,enact,5,service_energy,Application,redis,14.666666666666666
2025-03-24 09:58:56.021326,enact,5,service_energy,Application,etcd,7.5
2025-03-24 09:58:56.021404,enact,5,service_emissions,Application,load_balancer,50049.0
2025-03-24 09:58:56.021409,enact,5,service_emissions,Application,frontend,39798.0
2025-03-24 09:58:56.021411,enact,5,service_emissions,Application,api,49189.666666666664
2025-03-24 09:58:56.021413,enact,5,service_emissions,Application,identity_provider,91346.66666666667
2025-03-24 09:58:56.021415,enact,5,service_emissions,Application,database,65781.66666666667
2025-03-24 09:58:56.021417,enact,5,service_emissions,Application,redis,9093.333333333332
2025-03-24 09:58:56.021418,enact,5,service_emissions,Application,etcd,555.0
2025-03-24 09:58:56.021557,enact,5,required_cpu,Application,load_balancer,2
2025-03-24 09:58:56.021562,enact,5,required_cpu,Application,frontend,2
2025-03-24 09:58:56.021563,enact,5,required_cpu,Application,api,2
2025-03-24 09:58:56.021565,enact,5,required_cpu,Application,identity_provider,1
2025-03-24 09:58:56.021566,enact,5,required_cpu,Application,database,2
2025-03-24 09:58:56.021568,enact,5,required_cpu,Application,redis,1
2025-03-24 09:58:56.021569,enact,5,required_cpu,Application,etcd,1
2025-03-24 09:58:56.021642,enact,5,required_ram,Application,load_balancer,4
2025-03-24 09:58:56.021646,enact,5,required_ram,Application,frontend,4
2025-03-24 09:58:56.021648,enact,5,required_ram,Application,api,6
2025-03-24 09:58:56.021650,enact,5,required_ram,Application,identity_provider,4
2025-03-24 09:58:56.021651,enact,5,required_ram,Application,database,4
2025-03-24 09:58:56.021653,enact,5,required_ram,Application,redis,4
2025-03-24 09:58:56.021654,enact,5,required_ram,Application,etcd,4
2025-03-24 09:58:56.021702,enact,5,required_storage,Application,load_balancer,10
2025-03-24 09:58:56.021705,enact,5,required_storage,Application,frontend,20
2025-03-24 09:58:56.021708,enact,5,required_storage,Application,api,15
2025-03-24 09:58:56.021709,enact,5,required_storage,Application,identity_provider,10
2025-03-24 09:58:56.021710,enact,5,required_storage,Application,database,512
2025-03-24 09:58:56.021712,enact,5,required_storage,Application,redis,10
2025-03-24 09:58:56.021714,enact,5,required_storage,Application,etcd,10
2025-03-24 09:58:56.021769,enact,5,required_gpu,Application,load_balancer,0
2025-03-24 09:58:56.021774,enact,5,required_gpu,Application,frontend,0
2025-03-24 09:58:56.021776,enact,5,required_gpu,Application,api,0
2025-03-24 09:58:56.021778,enact,5,required_gpu,Application,identity_provider,0
2025-03-24 09:58:56.021780,enact,5,required_gpu,Application,database,0
2025-03-24 09:58:56.021781,enact,5,required_gpu,Application,redis,0
2025-03-24 09:58:56.021782,enact,5,required_gpu,Application,etcd,0
2025-03-24 09:58:56.022403,enact,5,placement,Application,load_balancer,public1
2025-03-24 09:58:56.022407,enact,5,placement,Application,frontend,public1
2025-03-24 09:58:56.022409,enact,5,placement,Application,api,private1
2025-03-24 09:58:56.022411,enact,5,placement,Application,identity_provider,private3
2025-03-24 09:58:56.022413,enact,5,placement,Application,database,private5
2025-03-24 09:58:56.022414,enact,5,placement,Application,redis,private3
2025-03-24 09:58:56.022415,enact,5,placement,Application,etcd,private2
2025-03-24 09:58:56.035196,enact,6,service_energy,Application,load_balancer,124.5
2025-03-24 09:58:56.035207,enact,6,service_energy,Application,frontend,99.0
2025-03-24 09:58:56.035210,enact,6,service_energy,Application,api,142.16666666666666
2025-03-24 09:58:56.035212,enact,6,service_energy,Application,identity_provider,147.33333333333334
2025-03-24 09:58:56.035214,enact,6,service_energy,Application,database,226.83333333333334
2025-03-24 09:58:56.035216,enact,6,service_energy,Application,redis,14.666666666666666
2025-03-24 09:58:56.035218,enact,6,service_energy,Application,etcd,7.5
2025-03-24 09:58:56.035314,enact,6,service_emissions,Application,load_balancer,50049.0
2025-03-24 09:58:56.035319,enact,6,service_emissions,Application,frontend,39798.0
2025-03-24 09:58:56.035321,enact,6,service_emissions,Application,api,49189.666666666664
2025-03-24 09:58:56.035323,enact,6,service_emissions,Application,identity_provider,91346.66666666667
2025-03-24 09:58:56.035325,enact,6,service_emissions,Application,database,65781.66666666667
2025-03-24 09:58:56.035327,enact,6,service_emissions,Application,redis,9093.333333333332
2025-03-24 09:58:56.035329,enact,6,service_emissions,Application,etcd,555.0
2025-03-24 09:58:56.035420,enact,6,required_cpu,Application,load_balancer,2
2025-03-24 09:58:56.035424,enact,6,required_cpu,Application,frontend,2
2025-03-24 09:58:56.035426,enact,6,required_cpu,Application,api,2
2025-03-24 09:58:56.035427,enact,6,required_cpu,Application,identity_provider,1
2025-03-24 09:58:56.035429,enact,6,required_cpu,Application,database,2
2025-03-24 09:58:56.035430,enact,6,required_cpu,Application,redis,1
2025-03-24 09:58:56.035432,enact,6,required_cpu,Application,etcd,1
2025-03-24 09:58:56.035477,enact,6,required_ram,Application,load_balancer,4
2025-03-24 09:58:56.035481,enact,6,required_ram,Application,frontend,4
2025-03-24 09:58:56.035483,enact,6,required_ram,Application,api,6
2025-03-24 09:58:56.035485,enact,6,required_ram,Application,identity_provider,4
2025-03-24 09:58:56.035487,enact,6,required_ram,Application,database,4
2025-03-24 09:58:56.035488,enact,6,required_ram,Application,redis,4
2025-03-24 09:58:56.035489,enact,6,required_ram,Application,etcd,4
2025-03-24 09:58:56.035728,enact,6,required_storage,Application,load_balancer,10
2025-03-24 09:58:56.035737,enact,6,required_storage,Application,frontend,20
2025-03-24 09:58:56.035739,enact,6,required_storage,Application,api,15
2025-03-24 09:58:56.035741,enact,6,required_storage,Application,identity_provider,10
2025-03-24 09:58:56.035742,enact,6,required_storage,Application,database,512
2025-03-24 09:58:56.035744,enact,6,required_storage,Application,redis,10
2025-03-24 09:58:56.035745,enact,6,required_storage,Application,etcd,10
2025-03-24 09:58:56.035839,enact,6,required_gpu,Application,load_balancer,0
2025-03-24 09:58:56.035843,enact,6,required_gpu,Application,frontend,0
2025-03-24 09:58:56.035845,enact,6,required_gpu,Application,api,0
2025-03-24 09:58:56.035847,enact,6,required_gpu,Application,identity_provider,0
2025-03-24 09:58:56.035848,enact,6,required_gpu,Application,database,0
2025-03-24 09:58:56.035849,enact,6,required_gpu,Application,redis,0
2025-03-24 09:58:56.035851,enact,6,required_gpu,Application,etcd,0
2025-03-24 09:58:56.036401,enact,6,placement,Application,load_balancer,public1
2025-03-24 09:58:56.036405,enact,6,placement,Application,frontend,public1
2025-03-24 09:58:56.036407,enact,6,placement,Application,api,private1
2025-03-24 09:58:56.036409,enact,6,placement,Application,identity_provider,private3
2025-03-24 09:58:56.036410,enact,6,placement,Application,database,private5
2025-03-24 09:58:56.036412,enact,6,placement,Application,redis,private3
2025-03-24 09:58:56.036413,enact,6,placement,Application,etcd,private2
2025-03-24 09:58:56.049390,enact,7,service_energy,Application,load_balancer,124.5
2025-03-24 09:58:56.049400,enact,7,service_energy,Application,frontend,99.0
2025-03-24 09:58:56.049403,enact,7,service_energy,Application,api,142.16666666666666
2025-03-24 09:58:56.049406,enact,7,service_energy,Application,identity_provider,147.33333333333334
2025-03-24 09:58:56.049408,enact,7,service_energy,Application,database,226.83333333333334
2025-03-24 09:58:56.049409,enact,7,service_energy,Application,redis,14.666666666666666
2025-03-24 09:58:56.049411,enact,7,service_energy,Application,etcd,7.5
2025-03-24 09:58:56.049484,enact,7,service_emissions,Application,load_balancer,50049.0
2025-03-24 09:58:56.049488,enact,7,service_emissions,Application,frontend,39798.0
2025-03-24 09:58:56.049490,enact,7,service_emissions,Application,api,49189.666666666664
2025-03-24 09:58:56.049492,enact,7,service_emissions,Application,identity_provider,91346.66666666667
2025-03-24 09:58:56.049494,enact,7,service_emissions,Application,database,65781.66666666667
2025-03-24 09:58:56.049496,enact,7,service_emissions,Application,redis,9093.333333333332
2025-03-24 09:58:56.049498,enact,7,service_emissions,Application,etcd,555.0
2025-03-24 09:58:56.049606,enact,7,required_cpu,Application,load_balancer,2
2025-03-24 09:58:56.049610,enact,7,required_cpu,Application,frontend,2
2025-03-24 09:58:56.049611,enact,7,required_cpu,Application,api,2
2025-03-24 09:58:56.049613,enact,7,required_cpu,Application,identity_provider,1
2025-03-24 09:58:56.049614,enact,7,required_cpu,Application,database,2
2025-03-24 09:58:56.049616,enact,7,required_cpu,Application,redis,1
2025-03-24 09:58:56.049617,enact,7,required_cpu,Application,etcd,1
2025-03-24 09:58:56.049662,enact,7,required_ram,Application,load_balancer,4
2025-03-24 09:58:56.049666,enact,7,required_ram,Application,frontend,4
2025-03-24 09:58:56.049668,enact,7,required_ram,Application,api,6
2025-03-24 09:58:56.049669,enact,7,required_ram,Application,identity_provider,4
2025-03-24 09:58:56.049671,enact,7,required_ram,Application,database,4
2025-03-24 09:58:56.049672,enact,7,required_ram,Application,redis,4
2025-03-24 09:58:56.049674,enact,7,required_ram,Application,etcd,4
2025-03-24 09:58:56.049726,enact,7,required_storage,Application,load_balancer,10
2025-03-24 09:58:56.049730,enact,7,required_storage,Application,frontend,20
2025-03-24 09:58:56.049732,enact,7,required_storage,Application,api,15
2025-03-24 09:58:56.049733,enact,7,required_storage,Application,identity_provider,10
2025-03-24 09:58:56.049735,enact,7,required_storage,Application,database,512
2025-03-24 09:58:56.049736,enact,7,required_storage,Application,redis,10
2025-03-24 09:58:56.049738,enact,7,required_storage,Application,etcd,10
2025-03-24 09:58:56.049802,enact,7,required_gpu,Application,load_balancer,0
2025-03-24 09:58:56.049805,enact,7,required_gpu,Application,frontend,0
2025-03-24 09:58:56.049808,enact,7,required_gpu,Application,api,0
2025-03-24 09:58:56.049810,enact,7,required_gpu,Application,identity_provider,0
2025-03-24 09:58:56.049811,enact,7,required_gpu,Application,database,0
2025-03-24 09:58:56.049813,enact,7,required_gpu,Application,redis,0
2025-03-24 09:58:56.049814,enact,7,required_gpu,Application,etcd,0
2025-03-24 09:58:56.050326,enact,7,placement,Application,load_balancer,public1
2025-03-24 09:58:56.050330,enact,7,placement,Application,frontend,public1
2025-03-24 09:58:56.050332,enact,7,placement,Application,api,private1
2025-03-24 09:58:56.050334,enact,7,placement,Application,identity_provider,private3
2025-03-24 09:58:56.050335,enact,7,placement,Application,database,private5
2025-03-24 09:58:56.050337,enact,7,placement,Application,redis,private3
2025-03-24 09:58:56.050338,enact,7,placement,Application,etcd,private2
2025-03-24 09:58:56.062922,enact,8,service_energy,Application,load_balancer,124.5
2025-03-24 09:58:56.062933,enact,8,service_energy,Application,frontend,99.0
2025-03-24 09:58:56.062936,enact,8,service_energy,Application,api,142.16666666666666
2025-03-24 09:58:56.062938,enact,8,service_energy,Application,identity_provider,147.33333333333334
2025-03-24 09:58:56.062940,enact,8,service_energy,Application,database,226.83333333333334
2025-03-24 09:58:56.062942,enact,8,service_energy,Application,redis,14.666666666666666
2025-03-24 09:58:56.062943,enact,8,service_energy,Application,etcd,7.5
2025-03-24 09:58:56.063022,enact,8,service_emissions,Application,load_balancer,50049.0
2025-03-24 09:58:56.063027,enact,8,service_emissions,Application,frontend,39798.0
2025-03-24 09:58:56.063029,enact,8,service_emissions,Application,api,49189.666666666664
2025-03-24 09:58:56.063031,enact,8,service_emissions,Application,identity_provider,91346.66666666667
2025-03-24 09:58:56.063033,enact,8,service_emissions,Application,database,65781.66666666667
2025-03-24 09:58:56.063035,enact,8,service_emissions,Application,redis,9093.333333333332
2025-03-24 09:58:56.063037,enact,8,service_emissions,Application,etcd,555.0
2025-03-24 09:58:56.063154,enact,8,required_cpu,Application,load_balancer,2
2025-03-24 09:58:56.063161,enact,8,required_cpu,Application,frontend,2
2025-03-24 09:58:56.063163,enact,8,required_cpu,Application,api,2
2025-03-24 09:58:56.063164,enact,8,required_cpu,Application,identity_provider,1
2025-03-24 09:58:56.063166,enact,8,required_cpu,Application,database,2
2025-03-24 09:58:56.063167,enact,8,required_cpu,Application,redis,1
2025-03-24 09:58:56.063169,enact,8,required_cpu,Application,etcd,1
2025-03-24 09:58:56.063225,enact,8,required_ram,Application,load_balancer,4
2025-03-24 09:58:56.063229,enact,8,required_ram,Application,frontend,4
2025-03-24 09:58:56.063230,enact,8,required_ram,Application,api,6
2025-03-24 09:58:56.063232,enact,8,required_ram,Application,identity_provider,4
2025-03-24 09:58:56.063234,enact,8,required_ram,Application,database,4
2025-03-24 09:58:56.063235,enact,8,required_ram,Application,redis,4
2025-03-24 09:58:56.063237,enact,8,required_ram,Application,etcd,4
2025-03-24 09:58:56.063263,enact,8,required_storage,Application,load_balancer,10
2025-03-24 09:58:56.063265,enact,8,required_storage,Application,frontend,20
2025-03-24 09:58:56.063266,enact,8,required_storage,Application,api,15
2025-03-24 09:58:56.063268,enact,8,required_storage,Application,identity_provider,10
2025-03-24 09:58:56.063269,enact,8,required_storage,Application,database,512
2025-03-24 09:58:56.063271,enact,8,required_storage,Application,redis,10
2025-03-24 09:58:56.063272,enact,8,required_storage,Application,etcd,10
2025-03-24 09:58:56.063296,enact,8,required_gpu,Application,load_balancer,0
2025-03-24 09:58:56.063298,enact,8,required_gpu,Application,frontend,0
2025-03-24 09:58:56.063299,enact,8,required_gpu,Application,api,0
2025-03-24 09:58:56.063300,enact,8,required_gpu,Application,identity_provider,0
